restaurant_id,cuisine
3973,Desserts
3973,Bakery
3974,Fast Food
3974,Desserts
3974,Bakery
3975,Fast Food
3975,Desserts
3975,Bakery
3976,Fast Food
3976,Desserts
3976,Bakery
3977,Fast Food
3977,Desserts
3977,Bakery
3978,Fast Food
3978,Desserts
3978,Bakery
3979,Fast Food
3979,Desserts
3979,Bakery
3980,Fast Food
3980,Desserts
3980,Bakery
3981,Biryani
3981,Chinese
3981,North Indian
3981,Maharashtrian
3982,Biryani
3982,Chinese
3982,North Indian
3982,Maharashtrian
3983,Biryani
3983,Chinese
3983,North Indian
3983,Maharashtrian
3984,Biryani
3984,Chinese
3984,North Indian
3984,Maharashtrian
3985,Biryani
3985,Chinese
3985,North Indian
3985,Maharashtrian
3986,Beverages
3986,Fast Food
3986,Continental
3986,Bakery
3987,Fast Food
3987,Bakery
3987,Cafe
3988,Beverages
3988,Fast Food
3988,Continental
3988,Bakery
3989,Beverages
3989,Fast Food
3989,Continental
3989,Bakery
3990,Beverages
3990,Fast Food
3990,Continental
3990,Bakery
3991,Fast Food
3991,Bakery
3991,Cafe
3992,Beverages
3992,Fast Food
3992,Continental
3992,Bakery
3993,Fast Food
3993,Bakery
3993,Cafe
3994,Beverages
3994,Fast Food
3994,Continental
3994,Bakery
3995,Fast Food
3995,Desserts
3995,Bakery
3996,Fast Food
3996,Bakery
3996,Cafe
3997,Fast Food
3997,Bakery
3997,Cafe
3998,Beverages
3998,Fast Food
3998,Continental
3998,Bakery
3999,Beverages
3999,Fast Food
3999,Continental
3999,Bakery
4000,Beverages
4000,Fast Food
4000,Bakery
4000,Cafe
4001,Beverages
4001,Fast Food
4001,Continental
4001,Bakery
4002,Beverages
4002,Fast Food
4002,Continental
4002,Bakery
4003,Fast Food
4003,Bakery
4003,Cafe
4004,Beverages
4004,Fast Food
4004,Continental
4004,Bakery
4005,Beverages
4005,Fast Food
4005,Continental
4005,Bakery
4006,Beverages
4006,Fast Food
4006,Bakery
4006,Cafe
4007,Beverages
4007,Fast Food
4007,Bakery
4007,Cafe
4008,Fast Food
4008,Desserts
4008,Bakery
4009,Beverages
4009,Fast Food
4009,Bakery
4009,Cafe
4010,Beverages
4010,Fast Food
4010,Continental
4010,Bakery
4011,Beverages
4011,Fast Food
4011,Continental
4011,Bakery
4012,Beverages
4012,Fast Food
4012,Continental
4012,Bakery
4013,Beverages
4013,Fast Food
4013,Continental
4013,Bakery
4014,Beverages
4014,Fast Food
4014,Continental
4014,Bakery
4015,Beverages
4015,Fast Food
4015,Continental
4015,Bakery
4016,Beverages
4016,Fast Food
4016,Continental
4016,Bakery
4017,Beverages
4017,Fast Food
4017,Bakery
4017,Cafe
4018,Beverages
4018,Fast Food
4018,Continental
4018,Bakery
4019,Fast Food
4019,Bakery
4019,Cafe
4020,Beverages
4020,Fast Food
4020,Continental
4020,Bakery
4021,Beverages
4021,Fast Food
4021,Continental
4021,Bakery
4022,Beverages
4022,Fast Food
4022,Continental
4022,Bakery
4023,Beverages
4023,Fast Food
4023,Bakery
4023,Cafe
4024,Beverages
4024,Fast Food
4024,Continental
4024,Bakery
4025,Fast Food
4025,Bakery
4025,Cafe
4026,Beverages
4026,Fast Food
4026,Continental
4026,Bakery
4027,Fast Food
4027,Bakery
4027,Cafe
4028,Beverages
4028,Fast Food
4028,Continental
4028,Bakery
4029,Beverages
4029,Fast Food
4029,Continental
4029,Bakery
4030,Fast Food
4030,Bakery
4030,Cafe
4031,Fast Food
4031,Desserts
4031,Bakery
4032,Beverages
4032,Fast Food
4032,Continental
4032,Bakery
4033,Beverages
4033,Fast Food
4033,Continental
4033,Bakery
4034,Beverages
4034,Fast Food
4034,Continental
4034,Bakery
4035,Beverages
4035,Fast Food
4035,Continental
4035,Bakery
4036,Beverages
4036,Fast Food
4036,Continental
4036,Bakery
4037,Beverages
4037,Fast Food
4037,Continental
4037,Bakery
4038,Beverages
4038,Fast Food
4038,Continental
4038,Bakery
4039,Fast Food
4039,Bakery
4039,Cafe
4040,Fast Food
4040,Bakery
4040,Cafe
4041,Fast Food
4041,Bakery
4041,Cafe
4042,Fast Food
4042,Bakery
4042,Cafe
4043,Bakery
4044,Fast Food
4044,Bakery
4044,Cafe
4045,Beverages
4045,Fast Food
4045,Continental
4045,Bakery
4046,Maharashtrian
4047,Beverages
4047,Street Food
4047,South Indian
4047,Fast Food
4048,Beverages
4048,Desserts
4049,Maharashtrian
4050,Beverages
4050,Pizza
4050,Wraps
4050,Sandwich
4050,Burger
4050,Fast Food
4051,Beverages
4051,Fast Food
4051,Burger
4052,Chinese
4052,South Indian
4053,Beverages
4053,Fast Food
4054,Biryani
4054,Chinese
4054,Maharashtrian
4054,Kebab
4054,Fast Food
4054,North Indian
4055,Chinese
4055,Biryani
4055,North Indian
4056,North Indian
4056,Maharashtrian
4056,Chinese
4057,Beverages
4057,Fast Food
4057,American
4057,Sandwich
4057,Burger
4058,Pizza
4058,Goan
4058,Healthy Food
4058,Burger
4058,Fast Food
4059,Chinese
4060,North Indian
4060,Maharashtrian
4060,Chinese
4061,Biryani
4061,Chinese
4061,Maharashtrian
4061,Kebab
4061,Fast Food
4061,North Indian
4062,Biryani
4062,Chinese
4062,Maharashtrian
4062,Kebab
4062,Fast Food
4062,North Indian
4063,Biryani
4063,Chinese
4063,Maharashtrian
4063,Kebab
4063,Fast Food
4063,North Indian
4064,Biryani
4064,Chinese
4064,Maharashtrian
4064,Kebab
4064,Fast Food
4064,North Indian
4065,Biryani
4065,Chinese
4065,Maharashtrian
4065,Kebab
4065,Fast Food
4065,North Indian
4066,Biryani
4066,Chinese
4066,Maharashtrian
4066,Kebab
4066,Fast Food
4066,North Indian
4067,Chinese
4067,North Indian
4068,North Indian
4068,Maharashtrian
4069,Healthy Food
4069,Cafe
4070,Maharashtrian
4070,North Indian
4071,Chinese
4071,North Indian
4072,Beverages
4072,Ice Cream
4072,Chinese
4072,Street Food
4072,North Indian
4072,Fast Food
4072,South Indian
4073,Beverages
4073,Fast Food
4073,Pizza
4074,Beverages
4074,Desserts
4074,Fast Food
4075,Biryani
4075,Maharashtrian
4076,South Indian
4077,Chinese
4077,North Indian
4078,Rolls
4079,Mughlai
4079,Asian
4079,Italian
4079,Mexican
4079,Lebanese
4079,Continental
4080,Sushi
4080,Chinese
4080,Asian
4080,Beverages
4081,Beverages
4081,Continental
4081,Fast Food
4081,North Indian
4081,Italian
4082,Ice Cream
4082,Fast Food
4082,Chinese
4082,North Indian
4082,South Indian
4082,Maharashtrian
4083,North Indian
4084,Chinese
4084,Seafood
4084,Mangalorean
4084,North Indian
4085,Seafood
4085,Chinese
4085,Mughlai
4085,North Indian
4086,Continental
4086,North Indian
4087,North Indian
4087,Chinese
4088,Desserts
4088,Beverages
4088,Cafe
4089,Desserts
4090,Biryani
4090,North Indian
4090,Chinese
4091,Bakery
4092,Bakery
4093,Desserts
4093,Bakery
4094,Biryani
4095,Desserts
4096,Beverages
4096,Desserts
4096,South Indian
4096,Chinese
4096,Fast Food
4096,North Indian
4097,Desserts
4097,Beverages
4097,Cafe
4098,Desserts
4098,Beverages
4098,Cafe
4099,Desserts
4099,Beverages
4099,Cafe
4100,Desserts
4100,Beverages
4100,Cafe
4101,Desserts
4101,Beverages
4101,Cafe
4102,Tea
4102,Desserts
4102,Beverages
4102,Cafe
4102,Coffee
4103,Desserts
4103,Beverages
4103,Cafe
4104,Desserts
4104,Beverages
4104,Cafe
4105,Desserts
4105,Beverages
4105,Cafe
4106,Desserts
4106,Beverages
4106,Cafe
4107,Desserts
4107,Beverages
4107,Cafe
4108,Desserts
4108,Beverages
4108,Cafe
4109,Desserts
4109,Beverages
4109,Cafe
4110,Desserts
4110,Beverages
4110,Cafe
4111,Desserts
4111,Beverages
4111,Cafe
4112,Desserts
4112,Beverages
4112,Cafe
4113,Desserts
4113,Beverages
4113,Cafe
4114,Desserts
4114,Beverages
4114,Cafe
4115,Desserts
4115,Beverages
4115,Cafe
4116,Bakery
4117,Bakery
4118,Bakery
4119,Bakery
4120,Bakery
4121,Bakery
4122,Bakery
4123,Bakery
4124,Bakery
4125,Bakery
4126,Bakery
4127,Bakery
4128,Bakery
4129,Bakery
4130,Bakery
4131,Bakery
4132,Bakery
4133,Bakery
4134,Bakery
4135,Bakery
4136,Bakery
4137,Bakery
4138,Bakery
4139,Bakery
4140,Bakery
4141,Bakery
4142,Bakery
4143,Bakery
4144,Bakery
4145,Bakery
4146,Bakery
4147,Bakery
4148,Bakery
4149,Bakery
4150,Bakery
4151,Bakery
4152,Bakery
4153,Bakery
4154,Bakery
4155,Bakery
4156,Bakery
4157,Bakery
4158,Bakery
4159,Bakery
4160,Bakery
4161,Desserts
4161,Modern Indian
4161,European
4161,Cafe
4162,Gujarati
4163,Desserts
4163,Beverages
4163,Continental
4163,Fast Food
4163,Salad
4163,Italian
4164,Japanese
4164,Fast Food
4164,Tibetan
4164,Chinese
4165,Juices
4165,Beverages
4165,South Indian
4166,Mughlai
4166,Chinese
4166,North Indian
4167,Street Food
4167,Fast Food
4167,Chinese
4167,South Indian
4167,North Indian
4168,Chinese
4168,Thai
4168,North Indian
4169,Street Food
4169,North Indian
4170,Salad
4170,Italian
4170,Fast Food
4170,Cafe
4171,North Indian
4172,Bakery
4172,Desserts
4173,Chinese
4173,South Indian
4174,Bar Food
4174,North Indian
4174,Mexican
4174,Italian
4175,Continental
4175,Asian
4175,North Indian
4175,Italian
4175,Bar Food
4175,Finger Food
4176,Bakery
4176,Desserts
4177,Desserts
4177,Bakery
4178,Bakery
4179,Desserts
4179,Bakery
4180,Desserts
4180,Bakery
4181,Beverages
4181,Italian
4181,Continental
4181,Chinese
4181,North Indian
4182,Thai
4182,Japanese
4182,Chinese
4183,Asian
4183,Continental
4183,North Indian
4184,Street Food
4185,Bakery
4186,Desserts
4186,Ice Cream
4187,Biryani
4187,Chinese
4187,North Indian
4188,Chinese
4189,North Indian
4190,Desserts
4191,Rolls
4191,North Indian
4191,Biryani
4192,Street Food
4192,North Indian
4193,Chinese
4193,North Indian
4194,Beverages
4194,Ice Cream
4195,Momos
4196,Biryani
4196,Chinese
4196,North Indian
4197,Biryani
4197,Chinese
4197,North Indian
4198,Biryani
4198,Chinese
4198,North Indian
4199,Biryani
4199,Chinese
4199,North Indian
4200,Biryani
4200,Chinese
4200,North Indian
4201,Biryani
4201,Chinese
4201,North Indian
4202,Biryani
4202,Chinese
4202,North Indian
4203,North Indian
4203,Biryani
4204,Biryani
4204,Chinese
4204,North Indian
4205,Beverages
4205,Finger Food
4205,Fast Food
4206,Fast Food
4206,Lebanese
4206,Burger
4206,Pizza
4207,Continental
4207,Italian
4207,North Indian
4207,Finger Food
4208,Andhra
4208,North Indian
4208,Mughlai
4208,Biryani
4208,Hyderabadi
4209,North Indian
4210,Chinese
4211,Seafood
4211,Chinese
4211,North Indian
4212,Desserts
4212,South Indian
4212,Maharashtrian
4212,North Indian
4213,Biryani
4213,Maharashtrian
4213,North Indian
4214,Seafood
4214,Thai
4214,Chinese
4215,Italian
4215,North Indian
4215,Continental
4216,Chinese
4216,Seafood
4216,Hyderabadi
4216,North Indian
4217,Beverages
4217,Italian
4217,Fast Food
4218,Street Food
4219,Mangalorean
4219,Mughlai
4219,North Indian
4219,Chinese
4219,European
4220,Andhra
4220,North Indian
4220,Mughlai
4220,Biryani
4220,Hyderabadi
4221,Andhra
4221,North Indian
4221,Mughlai
4221,Biryani
4221,Hyderabadi
4222,Andhra
4222,North Indian
4222,Mughlai
4222,Biryani
4222,Hyderabadi
4223,Andhra
4223,North Indian
4223,Mughlai
4223,Biryani
4223,Hyderabadi
4224,Street Food
4225,Tea
4225,Street Food
4226,Street Food
4227,Street Food
4228,Maharashtrian
4229,Street Food
4230,Street Food
4231,Street Food
4232,South Indian
4232,Street Food
4233,Street Food
4234,Street Food
4235,Street Food
4236,Street Food
4237,Street Food
4238,Street Food
4239,Street Food
4240,Street Food
4241,Mangalorean
4241,Mughlai
4241,North Indian
4241,Chinese
4241,European
4242,Beverages
4242,Biryani
4242,Malwani
4242,North Indian
4242,Chinese
4243,Beverages
4243,Fast Food
4244,Beverages
4244,Street Food
4245,Street Food
4245,Mithai
4246,Beverages
4246,Seafood
4246,North Indian
4246,Chinese
4247,Mithai
4248,North Indian
4248,Biryani
4249,Chinese
4249,Mughlai
4249,North Indian
4250,Mughlai
4250,Chinese
4250,North Indian
4251,Malwani
4251,Chinese
4251,North Indian
4252,Fast Food
4253,Mughlai
4253,Chinese
4253,North Indian
4254,Biryani
4254,Chinese
4255,Street Food
4256,Tea
4256,Street Food
4257,Street Food
4258,Street Food
4259,Maharashtrian
4260,Street Food
4261,Street Food
4262,Street Food
4263,South Indian
4263,Street Food
4264,Street Food
4265,Street Food
4266,Street Food
4267,Street Food
4268,Street Food
4269,Street Food
4270,Street Food
4271,Fast Food
4271,American
4272,Beverages
4272,Chinese
4272,North Indian
4273,North Indian
4274,Chinese
4275,Salad
4275,Steak
4275,Continental
4276,Maharashtrian
4276,Continental
4276,Chinese
4276,Finger Food
4276,North Indian
4277,Italian
4277,Continental
4278,European
4278,Asian
4278,North Indian
4279,Chinese
4279,North Indian
4279,American
4280,Fast Food
4281,Beverages
4281,Chinese
4281,South Indian
4281,Street Food
4282,Fast Food
4282,North Indian
4282,Chinese
4283,Maharashtrian
4283,North Indian
4284,Chinese
4284,Maharashtrian
4284,North Indian
4285,Bakery
4286,Fast Food
4286,American
4287,Fast Food
4287,American
4288,Italian
4289,American
4289,Beverages
4289,Fast Food
4289,Salad
4289,Burger
4290,Italian
4291,Chinese
4291,Maharashtrian
4291,North Indian
4292,Chinese
4292,Maharashtrian
4292,North Indian
4293,Chinese
4293,Maharashtrian
4293,North Indian
4294,Chinese
4294,Maharashtrian
4294,North Indian
4295,Chinese
4295,Maharashtrian
4295,North Indian
4296,Chinese
4296,Maharashtrian
4296,North Indian
4297,Chinese
4297,Maharashtrian
4297,North Indian
4298,Momos
4298,Chinese
4299,Desserts
4299,Bakery
4300,Biryani
4301,Chinese
4301,Maharashtrian
4302,Beverages
4302,Chinese
4302,Asian
4302,Thai
4303,North Indian
4304,North Indian
4305,South Indian
4306,European
4306,French
4307,Fast Food
4307,Rolls
4307,North Indian
4308,Street Food
4309,Maharashtrian
4309,North Indian
4309,Chinese
4309,Kebab
4310,Chinese
4310,Mughlai
4310,North Indian
4311,Biryani
4311,Maharashtrian
4311,Fast Food
4311,Chinese
4311,North Indian
4312,Maharashtrian
4313,Beverages
4313,Chinese
4313,Asian
4313,Thai
4314,Beverages
4314,Chinese
4314,Asian
4314,Thai
4315,Beverages
4315,Chinese
4315,Asian
4315,Thai
4316,Beverages
4316,Chinese
4316,Asian
4316,Thai
4317,Beverages
4317,Chinese
4317,Asian
4317,Thai
4318,Beverages
4318,Chinese
4318,Asian
4318,Thai
4319,Beverages
4319,Chinese
4319,Asian
4319,Thai
4320,Beverages
4320,Chinese
4320,Asian
4320,Thai
4321,Beverages
4321,Chinese
4321,Asian
4321,Thai
4322,Beverages
4322,Chinese
4322,Asian
4322,Thai
4323,Beverages
4323,Chinese
4323,Asian
4323,Thai
4324,Beverages
4324,Chinese
4324,Asian
4324,Thai
4325,Beverages
4325,Chinese
4325,Asian
4325,Thai
4326,Beverages
4326,Chinese
4326,Asian
4326,Thai
4327,Beverages
4327,Chinese
4327,Asian
4327,Thai
4328,Beverages
4328,Chinese
4328,Asian
4328,Thai
4329,Beverages
4329,Chinese
4329,Asian
4329,Thai
4330,Beverages
4330,Chinese
4330,Asian
4330,Thai
4331,Beverages
4331,Chinese
4331,Asian
4331,Thai
4332,Beverages
4332,Chinese
4332,Asian
4332,Thai
4333,Beverages
4333,Chinese
4333,Asian
4333,Thai
4334,Beverages
4334,Chinese
4334,Asian
4334,Thai
4335,Beverages
4335,Chinese
4335,Asian
4335,Thai
4336,Beverages
4336,Chinese
4336,Asian
4336,Thai
4337,Fast Food
4337,Rolls
4337,North Indian
4338,Biryani
4338,Fast Food
4338,North Indian
4339,Biryani
4339,Fast Food
4339,North Indian
4340,Biryani
4340,Fast Food
4340,North Indian
4341,Chinese
4342,Maharashtrian
4343,Fast Food
4344,Maharashtrian
4345,Maharashtrian
4345,Mughlai
4345,Kebab
4345,Seafood
4345,Chinese
4346,Beverages
4346,Fast Food
4347,South Indian
4348,Biryani
4348,Malwani
4348,Kebab
4348,Chinese
4348,Seafood
4348,North Indian
4348,Maharashtrian
4349,Beverages
4349,Fast Food
4349,Chinese
4349,South Indian
4349,North Indian
4350,Street Food
4350,Maharashtrian
4351,North Indian
4351,Rajasthani
4351,Gujarati
4352,Desserts
4352,Ice Cream
4353,Chinese
4353,North Indian
4354,Mughlai
4354,Kebab
4354,Chinese
4354,North Indian
4355,Beverages
4355,Street Food
4355,Fast Food
4356,Maharashtrian
4357,Seafood
4357,Fast Food
4357,Rolls
4358,Street Food
4359,Thai
4359,Continental
4359,Italian
4359,Chinese
4359,North Indian
4360,Healthy Food
4360,Salad
4360,North Indian
4360,Italian
4361,North Indian
4361,Maharashtrian
4361,Seafood
4362,North Indian
4362,Finger Food
4363,Desserts
4363,Bakery
4364,Fast Food
4364,Burger
4365,Fast Food
4365,Street Food
4366,Biryani
4367,Beverages
4367,Street Food
4367,North Indian
4367,Maharashtrian
4367,Fast Food
4368,Chinese
4368,North Indian
4369,North Indian
4370,Beverages
4370,Desserts
4370,Fast Food
4370,Street Food
4370,Sandwich
4371,Beverages
4371,Desserts
4371,Fast Food
4371,Street Food
4371,Sandwich
4372,Beverages
4372,Desserts
4372,Fast Food
4372,Street Food
4372,Sandwich
4373,Beverages
4373,Desserts
4373,Fast Food
4373,Street Food
4373,Sandwich
4374,Beverages
4374,Desserts
4374,Fast Food
4374,Street Food
4374,Sandwich
4375,Beverages
4375,Desserts
4375,Fast Food
4375,Street Food
4375,Sandwich
4376,Chinese
4376,South Indian
4377,Chinese
4378,Malwani
4378,Mughlai
4378,North Indian
4378,Chinese
4379,BBQ
4379,Fast Food
4380,Fast Food
4380,South Indian
4380,Chinese
4380,North Indian
4381,Maharashtrian
4382,Desserts
4382,Chinese
4382,Street Food
4382,North Indian
4383,Beverages
4383,Fast Food
4383,Desserts
4384,Seafood
4384,Chinese
4384,North Indian
4385,Street Food
4386,Fast Food
4386,Cafe
4387,Beverages
4387,Maharashtrian
4387,Kebab
4387,South Indian
4387,Chinese
4387,North Indian
4388,Mithai
4389,North Indian
4389,Biryani
4390,Fast Food
4390,North Indian
4390,Chinese
4391,Beverages
4391,Fast Food
4391,Desserts
4392,Beverages
4392,Fast Food
4392,Burger
4393,Beverages
4393,Fast Food
4393,Burger
4394,Beverages
4394,Fast Food
4394,Burger
4395,Beverages
4395,Fast Food
4395,Burger
4396,Ice Cream
4396,Fast Food
4396,Desserts
4397,Beverages
4397,Fast Food
4397,Desserts
4398,Beverages
4398,Fast Food
4398,Desserts
4399,Fast Food
4399,Beverages
4400,Fast Food
4400,North Indian
4400,Chinese
4401,Fast Food
4401,North Indian
4401,Chinese
4402,Fast Food
4402,North Indian
4402,Chinese
4403,Fast Food
4403,North Indian
4403,Chinese
4404,North Indian
4404,Street Food
4405,Beverages
4405,Fast Food
4406,Mughlai
4406,Chinese
4406,North Indian
4407,North Indian
4407,Maharashtrian
4408,Street Food
4409,Maharashtrian
4410,North Indian
4410,Chinese
4411,Malwani
4411,Chinese
4411,North Indian
4412,North Indian
4413,Burger
4414,Chinese
4414,Maharashtrian
4414,Malwani
4414,North Indian
4415,Malwani
4415,North Indian
4416,Street Food
4416,Fast Food
4416,Chinese
4416,South Indian
4416,North Indian
4417,North Indian
4418,Biryani
4418,North Indian
4418,Maharashtrian
4419,Street Food
4419,Chinese
4419,North Indian
4420,Maharashtrian
4421,Desserts
4421,Chinese
4421,North Indian
4421,South Indian
4422,Bakery
4423,Beverages
4423,Ice Cream
4423,Chinese
4423,Fast Food
4423,South Indian
4423,North Indian
4424,Beverages
4424,Fast Food
4424,South Indian
4425,Beverages
4425,Fast Food
4425,Chinese
4425,North Indian
4425,Maharashtrian
4425,South Indian
4426,Cafe
4426,Continental
4426,Modern Indian
4426,Asian
4427,Mughlai
4427,Malwani
4427,North Indian
4427,Chinese
4428,Beverages
4428,Fast Food
4429,Italian
4429,Seafood
4429,Continental
4429,South Indian
4429,North Indian
4429,Asian
4430,North Indian
4430,Malwani
4430,Chinese
4430,Asian
4431,Italian
4431,Continental
4431,Chinese
4431,North Indian
4432,Italian
4432,North Indian
4432,Chinese
4433,Desserts
4434,Bakery
4435,Bakery
4436,Bakery
4437,Bakery
4438,Bakery
4439,Desserts
4439,Cafe
4439,Bakery
4440,Bakery
4441,Bakery
4442,Gujarati
4442,South Indian
4442,Chinese
4442,Fast Food
4443,Maharashtrian
4444,Fast Food
4444,Chinese
4445,Malwani
4445,Seafood
4446,Cafe
4447,Beverages
4447,Juices
4448,Maharashtrian
4449,Fast Food
4450,Beverages
4450,North Indian
4450,Street Food
4451,European
4451,Cafe
4452,Street Food
4453,Maharashtrian
4454,South Indian
4454,North Indian
4454,Fast Food
4455,Biryani
4455,Malwani
4455,North Indian
4456,Beverages
4456,Street Food
4456,North Indian
4457,Fast Food
4457,Chinese
4458,Beverages
4458,Chinese
4458,Fast Food
4458,Street Food
4459,Beverages
4459,Sandwich
4459,Burger
4460,Sandwich
4460,Beverages
4460,Desserts
4460,Fast Food
4460,Cafe
4461,Salad
4461,Healthy Food
4462,Fast Food
4462,Street Food
4463,Maharashtrian
4463,Street Food
4464,Rolls
4464,Fast Food
4464,Cafe
4465,Chinese
4465,North Indian
4466,North Indian
4467,Fast Food
4467,Pizza
4468,Ice Cream
4468,Desserts
4469,Biryani
4469,North Indian
4470,Beverages
4470,Biryani
4470,Rolls
4470,North Indian
4470,Maharashtrian
4470,Kerala
4470,Chinese
4471,Chinese
4472,Sandwich
4472,Beverages
4472,Desserts
4472,Fast Food
4472,Cafe
4473,Sandwich
4473,Beverages
4473,Desserts
4473,Fast Food
4473,Cafe
4474,Sandwich
4474,Beverages
4474,Desserts
4474,Fast Food
4474,Cafe
4475,Sandwich
4475,Beverages
4475,Desserts
4475,Fast Food
4475,Cafe
4476,Sandwich
4476,Beverages
4476,Desserts
4476,Fast Food
4476,Cafe
4477,Sandwich
4477,Beverages
4477,Desserts
4477,Fast Food
4477,Cafe
4478,Sandwich
4478,Beverages
4478,Desserts
4478,Fast Food
4478,Cafe
4479,Sandwich
4479,Beverages
4479,Desserts
4479,Fast Food
4479,Cafe
4480,Sandwich
4480,Beverages
4480,Desserts
4480,Fast Food
4480,Cafe
4481,Sandwich
4481,Beverages
4481,Desserts
4481,Fast Food
4481,Cafe
4482,Sandwich
4482,Beverages
4482,Desserts
4482,Fast Food
4482,Cafe
4483,Sandwich
4483,Beverages
4483,Desserts
4483,Fast Food
4483,Cafe
4484,Sandwich
4484,Beverages
4484,Desserts
4484,Fast Food
4484,Cafe
4485,Sandwich
4485,Beverages
4485,Desserts
4485,Fast Food
4485,Cafe
4486,Sandwich
4486,Beverages
4486,Desserts
4486,Fast Food
4486,Cafe
4487,Sandwich
4487,Beverages
4487,Desserts
4487,Fast Food
4487,Cafe
4488,Sandwich
4488,Beverages
4488,Desserts
4488,Fast Food
4488,Cafe
4489,Sandwich
4489,Beverages
4489,Desserts
4489,Fast Food
4489,Cafe
4490,Sandwich
4490,Beverages
4490,Desserts
4490,Fast Food
4490,Cafe
4491,Sandwich
4491,Beverages
4491,Desserts
4491,Fast Food
4491,Cafe
4492,Sandwich
4492,Beverages
4492,Desserts
4492,Fast Food
4492,Cafe
4493,Sandwich
4493,Beverages
4493,Desserts
4493,Fast Food
4493,Cafe
4494,Sandwich
4494,Beverages
4494,Desserts
4494,Fast Food
4494,Cafe
4495,Sandwich
4495,Beverages
4495,Desserts
4495,Fast Food
4495,Cafe
4496,Sandwich
4496,Beverages
4496,Desserts
4496,Fast Food
4496,Cafe
4497,Sandwich
4497,Beverages
4497,Desserts
4497,Fast Food
4497,Cafe
4498,Sandwich
4498,Beverages
4498,Desserts
4498,Fast Food
4498,Cafe
4499,Sandwich
4499,Beverages
4499,Desserts
4499,Fast Food
4499,Cafe
4500,Sandwich
4500,Beverages
4500,Desserts
4500,Fast Food
4500,Cafe
4501,Sandwich
4501,Beverages
4501,Desserts
4501,Fast Food
4501,Cafe
4502,Sandwich
4502,Beverages
4502,Desserts
4502,Fast Food
4502,Cafe
4503,Sandwich
4503,Beverages
4503,Desserts
4503,Fast Food
4503,Cafe
4504,Sandwich
4504,Beverages
4504,Desserts
4504,Fast Food
4504,Cafe
4505,Sandwich
4505,Beverages
4505,Desserts
4505,Fast Food
4505,Cafe
4506,Sandwich
4506,Beverages
4506,Desserts
4506,Fast Food
4506,Cafe
4507,Sandwich
4507,Beverages
4507,Desserts
4507,Fast Food
4507,Cafe
4508,Sandwich
4508,Beverages
4508,Desserts
4508,Fast Food
4508,Cafe
4509,Sandwich
4509,Beverages
4509,Desserts
4509,Fast Food
4509,Cafe
4510,Sandwich
4510,Beverages
4510,Desserts
4510,Fast Food
4510,Cafe
4511,Sandwich
4511,Beverages
4511,Desserts
4511,Fast Food
4511,Cafe
4512,Sandwich
4512,Beverages
4512,Desserts
4512,Fast Food
4512,Cafe
4513,Sandwich
4513,Beverages
4513,Desserts
4513,Fast Food
4513,Cafe
4514,Sandwich
4514,Beverages
4514,Desserts
4514,Fast Food
4514,Cafe
4515,Sandwich
4515,Beverages
4515,Desserts
4515,Fast Food
4515,Cafe
4516,Sandwich
4516,Beverages
4516,Desserts
4516,Fast Food
4516,Cafe
4517,Sandwich
4517,Beverages
4517,Desserts
4517,Fast Food
4517,Cafe
4518,Sandwich
4518,Beverages
4518,Desserts
4518,Fast Food
4518,Cafe
4519,Sandwich
4519,Beverages
4519,Desserts
4519,Fast Food
4519,Cafe
4520,Sandwich
4520,Beverages
4520,Desserts
4520,Fast Food
4520,Cafe
4521,Sandwich
4521,Beverages
4521,Desserts
4521,Fast Food
4521,Cafe
4522,Sandwich
4522,Beverages
4522,Desserts
4522,Fast Food
4522,Cafe
4523,Sandwich
4523,Beverages
4523,Desserts
4523,Fast Food
4523,Cafe
4524,Sandwich
4524,Beverages
4524,Desserts
4524,Fast Food
4524,Cafe
4525,Sandwich
4525,Beverages
4525,Desserts
4525,Fast Food
4525,Cafe
4526,Sandwich
4526,Beverages
4526,Desserts
4526,Fast Food
4526,Cafe
4527,Sandwich
4527,Beverages
4527,Desserts
4527,Fast Food
4527,Cafe
4528,Sandwich
4528,Beverages
4528,Desserts
4528,Fast Food
4528,Cafe
4529,Sandwich
4529,Beverages
4529,Desserts
4529,Fast Food
4529,Cafe
4530,Sandwich
4530,Beverages
4530,Desserts
4530,Fast Food
4530,Cafe
4531,Sandwich
4531,Beverages
4531,Desserts
4531,Fast Food
4531,Cafe
4532,Sandwich
4532,Beverages
4532,Desserts
4532,Fast Food
4532,Cafe
4533,Sandwich
4533,Beverages
4533,Desserts
4533,Fast Food
4533,Cafe
4534,Fast Food
4534,Street Food
4535,Fast Food
4535,Street Food
4536,Fast Food
4536,Street Food
4537,Fast Food
4537,Street Food
4538,Fast Food
4538,Street Food
4539,Fast Food
4539,Street Food
4540,Fast Food
4540,Street Food
4541,Fast Food
4541,Street Food
4542,Fast Food
4542,Street Food
4543,Fast Food
4543,Street Food
4544,Fast Food
4544,Street Food
4545,Fast Food
4545,Street Food
4546,Fast Food
4546,Street Food
4547,Fast Food
4547,Street Food
4548,Fast Food
4548,Street Food
4549,Fast Food
4549,Street Food
4550,Fast Food
4550,Street Food
4551,Fast Food
4551,Street Food
4552,Fast Food
4552,Street Food
4553,Fast Food
4553,Street Food
4554,Fast Food
4554,Street Food
4555,North Indian
4555,Street Food
4556,Chinese
4556,North Indian
